Original_Infix,Perturbed_Infix,Original_Prefix,Perturbed_Prefix,Original_Postfix,Perturbed_Postfix,Category,Original_Result,Perturbed_Result,Is_Equivalent_Infix,Is_Equivalent_Prefix,Is_Equivalent_Postfix,Is_Equivalent_Infix_Prefix,Is_Equivalent_Infix_Postfix,Is_Equivalent_Prefix_Postfix
( ( ( ( 592 - 223.52 ) - ( 979 - 31 ) / 306.20 ) + 191.72 * 760.58 - 368 - 511 ) + 826.4 ^ ( ( 480 + 364.64 ) / 304.1 + 44 ) ),( ( ( ( 592 - 223.52 ) - ( 979 - 31 ) / 306.20 ) + 191.72 * 760.58 - 368 - 511 ) + 826.4 ^ ( ( 480 + 364.64 ) / 304.1 + 44 ) ),+ + - - 592 223.52 / - 979 31 306.20 - * 191.72 760.58 - 368 511 ^ 826.4 + / + 480 364.64 304.1 44,+ + - - 592 223.52 / - 979 31 306.20 - * 191.72 760.58 - 368 511 ^ 826.4 + / + 480 364.64 304.1 44,592 223.52 - 979 31 - 306.20 / - 191.72 760.58 * + 368 - 511 - 826.4 480 364.64 + 304.1 / 44 + ^ +,592 223.52 - 979 31 - 306.20 / - 191.72 760.58 * + 368 - 511 - 826.4 480 364.64 + 304.1 / 44 + ^ +,Hard,2.8766779227974804e+136,2.8766779227974804e+136,True,True,True,True,True,True
( ( ( 524.59 / 301 ) + 743 + ( 644 * 452 * 152 ) * ( 726 * 273 - ( 269.78 ^ 45.73 ) ) ) / ( 498 + 826 + 837.79 / 137 ) ),( ( ( 524.59 / 301 ) + 743 + ( 644 * 452 * 152 ) * ( 726 * 273 - ( 269.78 ^ 45.73 ) ) ) / ( 498 + 826 * 837.79 / 137 ) ),/ + / 524.59 301 + 743 * * 644 * 452 152 - * 726 273 ^ 269.78 45.73 + 498 + 826 / 837.79 137,/ + / 524.59 301 + 743 * * 644 * 452 152 - * 726 273 ^ 269.78 45.73 + 498 * 826 / 837.79 137,524.59 301 / 743 + 644 452 * 152 * 726 273 * 269.78 45.73 ^ - * + 498 826 + 837.79 137 / + /,524.59 301 / 743 + 644 452 * 152 * 726 273 * 269.78 45.73 ^ - * + 498 826 837.79 * 137 / + /,Hard,-4.921012841515947e+115,-1.1795417443081746e+115,False,False,False,False,False,False
( 249.24 - 199 ) / ( ( 55.23 / 804 * 207 - 256 / ( 188.26 / ( 508 / 73 ) ) ) / 742 + 664 - 503 ),( 249.24 - 199 ) / ( ( 55.23 / 804 * 207 - 256 / ( 188.26 / ( 508 / 73 ) ) ) / 742 + 664 - 503 ),/ - 249.24 199 + / - / 55.23 * 804 207 / 256 / 188.26 / 508 73 742 - 664 503,/ - 249.24 199 + / - / 55.23 * 804 207 / 256 / 188.26 / 508 73 742 - 664 503,249.24 199 - 55.23 804 / 207 * 256 188.26 508 73 / / / - 742 / 664 + 503 - /,249.24 199 - 55.23 804 / 207 * 256 188.26 508 73 / / / - 742 / 664 + 503 - /,Hard,0.31,0.31,True,True,True,True,True,True
( 405.35 - 139 ) + ( 774 - ( ( 428 + 820 ) - 788 - 523 / ( 857 * 757 / 2 ^ ( 982 / 691 ) ) ) ),( 405.35 - 139 ) + ( 774 - ( ( 428 + 820 ) - 788 - 523 / ( 857 * 757 / 2 ^ ( 982 / 691 ) ) ) ),+ - 405.35 139 - 774 - + 428 820 - 788 / 523 * 857 / 757 ^ 2 / 982 691,+ - 405.35 139 - 774 - + 428 820 - 788 / 523 * 857 / 757 ^ 2 / 982 691,405.35 139 - 774 428 820 + 788 - 523 857 757 * 2 982 691 / ^ / / - - +,405.35 139 - 774 428 820 + 788 - 523 857 757 * 2 982 691 / ^ / / - - +,Hard,580.35,580.35,True,True,True,True,True,True
( 303 ^ ( 78 - 779.0 ) + 558.11 + ( 384 + ( 948 / ( 500 - 515 ) ) ) + ( ( 265.99 * 277 ) / 780.17 / 802.56 ) * ( 267.61 / 712 ) - 223.40 ),( 303 ^ ( 78 - 779.0 ) + 558.11 + ( 384 + ( 948 / ( 500 - 515 ) ) ) + ( ( 265.99 * 277 ) / 780.17 / 802.56 ) * ( 267.61 / 712 ) - 223.40 ),+ ^ 303 - 78 779.0 + 558.11 + + 384 / 948 - 500 515 - * / * 265.99 277 / 780.17 802.56 / 267.61 712 223.40,+ ^ 303 - 78 779.0 + 558.11 + + 384 / 948 - 500 515 - * / * 265.99 277 / 780.17 802.56 / 267.61 712 223.40,303 78 779.0 - ^ 558.11 + 384 948 500 515 - / + + 265.99 277 * 780.17 / 802.56 / 267.61 712 / * + 223.40 -,303 78 779.0 - ^ 558.11 + 384 948 500 515 - / + + 265.99 277 * 780.17 / 802.56 / 267.61 712 / * + 223.40 -,Hard,655.55,655.55,True,True,True,True,True,True
( ( ( 5.54 ^ 55 ) + 304.82 + 376 ) / 553.71 ) - 447.83 + ( 983.93 * 222.7 - 735 / 288.45 - 533 ) / ( 652 / 253 ),( ( ( 5.54 ^ 55 ) + 304.82 + 376 ) / 553.71 ) - 447.83 + ( 983.93 * 222.7 - 735 / 288.45 - 533 ) / ( 652 / 253 ),- / + ^ 5.54 55 + 304.82 376 553.71 + 447.83 / - * 983.93 222.7 - / 735 288.45 533 / 652 253,- / + ^ 5.54 55 + 304.82 376 553.71 + 447.83 / - * 983.93 222.7 - / 735 288.45 533 / 652 253,5.54 55 ^ 304.82 + 376 + 553.71 / 447.83 - 983.93 222.7 * 735 288.45 / - 533 - 652 253 / / +,5.54 55 ^ 304.82 + 376 + 553.71 / 447.83 - 983.93 222.7 * 735 288.45 / - 533 - 652 253 / / +,Hard,1.4117399122687423e+38,1.4117399122687423e+38,True,True,True,True,True,True
( 760.71 + 665 + 715 * ( ( 578 / ( 957 + 36 / 295 ) + 50 * ( 654 + 913.95 ) - 286 ) / 795 ) ),( 760.71 + 665 + 715 * ( ( 578 / ( 957 + 36 / 295 ) + 50 * ( 654 + 913.95 ) - 286 ) / 795 ) ),+ 760.71 + 665 * 715 / + / 578 + 957 / 36 295 - * 50 + 654 913.95 286 795,+ 760.71 + 665 * 715 / + / 578 + 957 / 36 295 - * 50 + 654 913.95 286 795,760.71 665 + 715 578 957 36 295 / + / 50 654 913.95 + * + 286 - 795 / * +,760.71 665 + 715 578 957 36 295 / + / 50 654 913.95 + * + 286 - 795 / * +,Hard,71677.48,71677.48,True,True,True,True,True,True
( 458 + ( ( 295 / 95.4 - 217 + 440 ) / ( ( 137.69 + 141 ) + 917 ) / ( 103 - 623.66 ) - ( 547.40 / 87.81 ) ) ),( 458 + ( ( 295 / 95.4 - 217 + 440 ) / ( ( 137.69 + 141 ) + 917 ) / ( 103 - 623.66 ) - ( 547.40 / 87.81 ) ) ),+ 458 - / - / 295 95.4 + 217 440 / + + 137.69 141 917 - 103 623.66 / 547.40 87.81,+ 458 - / - / 295 95.4 + 217 440 / + + 137.69 141 917 - 103 623.66 / 547.40 87.81,458 295 95.4 / 217 - 440 + 137.69 141 + 917 + / 103 623.66 - / 547.40 87.81 / - +,458 295 95.4 / 217 - 440 + 137.69 141 + 917 + / 103 623.66 - / 547.40 87.81 / - +,Hard,451.77,451.77,True,True,True,True,True,True
( ( 273.99 - 966 - 575 ) + ( 4 + 874.55 / 160 - ( 951 - 687 - 575 - 539.19 + 91 + ( 645 + 590.78 * 322 ) ) ) ),( ( 273.99 - 966 - 575 ) + ( 4 + 874.55 / 160 - ( 951 - 687 - 575 - 539.19 + 91 + ( 645 + 590.78 * 322 ) ) ) ),+ - 273.99 - 966 575 + 4 - / 874.55 160 - 951 - 687 - 575 + 539.19 + 91 + 645 * 590.78 322,+ - 273.99 - 966 575 + 4 - / 874.55 160 - 951 - 687 - 575 + 539.19 + 91 + 645 * 590.78 322,273.99 966 - 575 - 4 874.55 160 / + 951 687 - 575 - 539.19 - 91 + 645 590.78 322 * + + - +,273.99 966 - 575 - 4 874.55 160 / + 951 687 - 575 - 539.19 - 91 + 645 590.78 322 * + + - +,Hard,-191374.51,-191374.51,True,True,True,True,True,True
( ( 482.44 / 484 / 933 ) - ( 10 - 851 ) ) ^ ( 489 - 504 ) / 684 * ( ( 409 + 904 ) - 766.34 * 362 - 684.76 ),( ( 482.44 / 484 / 933 ) - ( 10 - 851 ) ) ^ ( 489 - 504 ) / 684 * ( ( 409 + 904 ) - 766.34 * 362 - 684.76 ),/ ^ - / 482.44 / 484 933 - 10 851 - 489 504 * 684 - + 409 904 - * 766.34 362 684.76,/ ^ - / 482.44 / 484 933 - 10 851 - 489 504 * 684 - + 409 904 - * 766.34 362 684.76,482.44 484 / 933 / 10 851 - - 489 504 - ^ 684 / 409 904 + 766.34 362 * - 684.76 - *,482.44 484 / 933 / 10 851 - - 489 504 - ^ 684 / 409 904 + 766.34 362 * - 684.76 - *,Hard,-0.0,-0.0,True,True,True,True,True,True
( ( 292 - 938 ) + 110.98 - 691 * 267.19 - 904.12 - 914 + 66 / 768 / ( 136.95 - 578 * 99 ) ),( ( 292 - 938 ) + 110.98 - 691 * 267.19 - 904.12 - 914 + 66 / 768 / ( 136.95 - 578 * 99 ) ),+ - 292 938 - 110.98 - * 691 267.19 - 904.12 + 914 / 66 / 768 - 136.95 * 578 99,+ - 292 938 - 110.98 - * 691 267.19 - 904.12 + 914 / 66 / 768 - 136.95 * 578 99,292 938 - 110.98 + 691 267.19 * - 904.12 - 914 - 66 768 / 136.95 578 99 * - / +,292 938 - 110.98 + 691 267.19 * - 904.12 - 914 - 66 768 / 136.95 578 99 * - / +,Hard,-186981.43,-186981.43,True,True,True,True,True,True
( 919.93 + 271 / 352 ) * ( ( ( 644.25 - 408 * 441 ) - ( 141.92 / 335.77 - ( 651.48 * 875 ) ) ) - 570.27 * 478 - 935 ),( 919.93 + 271 / 352 ) * ( ( ( 644.25 - 408 * 441 ) - ( 141.92 / 335.77 - ( 651.48 * 875 ) ) ) - 570.27 * 478 - 935 ),* + 919.93 / 271 352 - - - 644.25 * 408 441 - / 141.92 335.77 * 651.48 875 - * 570.27 478 935,* + 919.93 / 271 352 - - - 644.25 * 408 441 - / 141.92 335.77 * 651.48 875 - * 570.27 478 935,919.93 271 352 / + 644.25 408 441 * - 141.92 335.77 / 651.48 875 * - - 570.27 478 * - 935 - *,919.93 271 352 / + 644.25 408 441 * - 141.92 335.77 / 651.48 875 * - - 570.27 478 * - 935 - *,Hard,107939878.36,107939878.36,True,True,True,True,True,True
( 617 ^ 56 ) * 267 - ( 153 / 28 ) * 461 * 311 + ( 686.97 + 196.10 - 960 ) * 269 * 39,( 617 ^ 56 ) * 267 - ( 153 / 28 ) * 461 * 311 + ( 686.97 + 196.10 - 960 ) * 269 * 39,- * ^ 617 56 267 + * / 153 28 * 461 311 * + 686.97 - 196.10 960 * 269 39,- * ^ 617 56 267 + * / 153 28 * 461 311 * + 686.97 - 196.10 960 * 269 39,617 56 ^ 267 * 153 28 / 461 * 311 * - 686.97 196.10 + 960 - 269 * 39 * +,617 56 ^ 267 * 153 28 / 461 * 311 * - 686.97 196.10 + 960 - 269 * 39 * +,Hard,4.813715812367153e+158,4.813715812367153e+158,True,True,True,True,True,True
453 * ( ( 759 + 642 ^ 106 ) * ( 927.36 - ( 195 + 126 ) ) ) + ( 781 * 293.92 - 574 - 765 * 416 ) + 243 - 981.43,453 * ( ( 759 + 642 ^ 106 ) * ( 927.36 - ( 195 + 126 ) ) ) + ( 781 * 293.92 - 574 - 765 * 416 ) + 243 - 981.43,+ * 453 * + 759 ^ 642 106 - 927.36 + 195 126 + - * 781 293.92 - 574 * 765 416 - 243 981.43,+ * 453 * + 759 ^ 642 106 - 927.36 + 195 126 + - * 781 293.92 - 574 * 765 416 - 243 981.43,453 759 642 106 ^ + 927.36 195 126 + - * * 781 293.92 * 574 - 765 416 * - + 243 + 981.43 -,453 759 642 106 ^ + 927.36 195 126 + - * * 781 293.92 * 574 - 765 416 * - + 243 + 981.43 -,Hard,1.0902892287447586e+303,1.0902892287447586e+303,True,True,True,True,True,True
( 978.61 - ( 142 / 136.34 / 501 ) ) - ( ( 120 / 857 ) * ( ( 309 + ( 989 + 486 + 66 ) ) + 136 ) ) - ( 386 / 394.6 + ( 860.14 * 589 * 515 ) ),( 978.61 - ( 142 / 136.34 / 501 ) ) - ( ( 120 / 857 ) * ( ( 309 + ( 989 + 486 + 66 ) ) + 136 ) ) - ( 386 / 394.6 + ( 860.14 * 589 * 515 ) ),- - 978.61 / 142 / 136.34 501 - * / 120 857 + + 309 + 989 + 486 66 136 + / 386 394.6 * 860.14 * 589 515,- - 978.61 / 142 / 136.34 501 - * / 120 857 + + 309 + 989 + 486 66 136 + / 386 394.6 * 860.14 * 589 515,978.61 142 136.34 / 501 / - 120 857 / 309 989 486 + 66 + + 136 + * - 386 394.6 / 860.14 589 * 515 * + -,978.61 142 136.34 / 501 / - 120 857 / 309 989 486 + 66 + + 136 + * - 386 394.6 / 860.14 589 * 515 * + -,Hard,-260909867.36,-260909867.36,True,True,True,True,True,True
( 797.37 - 498.24 - ( 518 * 490 ) ) * 680 - 17 + 501 - 737 - 614 / ( 794 / ( 961 + ( 91 * 192 ) ) ),( 797.37 - 498.24 - ( 518 * 490 ) ) * 680 - 17 + 501 - 737 - 614 / ( 794 / ( 961 + ( 91 * 192 ) ) ),- * - 797.37 - 498.24 * 518 490 680 + 17 - 501 - 737 / 614 / 794 + 961 * 91 192,- * - 797.37 - 498.24 * 518 490 680 + 17 - 501 - 737 / 614 / 794 + 961 * 91 192,797.37 498.24 - 518 490 * - 680 * 17 - 501 + 737 - 614 794 961 91 192 * + / / -,797.37 498.24 - 518 490 * - 680 * 17 - 501 + 737 - 614 794 961 91 192 * + / / -,Hard,-172408698.83,-172408698.83,True,True,True,True,True,True
( 859.97 * 223.98 ) * ( 151.0 - 426 * 665 * 278 / 401 * ( 666.70 - 564 / 500 ) - 16 ) * 966 - 483,( 859.97 * 223.98 ) * ( 151.0 - 426 * 665 * 278 / 401 * ( 666.70 - 564 / 500 ) - 16 ) * 966 - 483,- * * 859.97 223.98 * - 151.0 - * 426 * 665 / 278 * 401 - 666.70 / 564 500 16 966 483,- * * 859.97 223.98 * - 151.0 - * 426 * 665 / 278 * 401 - 666.70 / 564 500 16 966 483,859.97 223.98 * 151.0 426 665 * 278 * 401 / 666.70 564 500 / - * - 16 - * 966 * 483 -,859.97 223.98 * 151.0 426 665 * 278 * 401 / 666.70 564 500 / - * - 16 - * 966 * 483 -,Hard,-2.432181217799088e+16,-2.432181217799088e+16,True,True,True,True,True,True
( ( 925 - 6 / 680 ) / ( ( 612 - 386 ) + ( 381.57 - 923.4 ^ 202 ^ ( ( 680 - 709 * 307 ) * 572.45 ) ) ) ),( ( 925 - 6 / 680 ) / ( ( 612 - 386 ) + ( 381.57 - 923.4 ^ 202 ^ ( ( 680 - 709 * 307 ) * 572.45 ) ) ) ),/ - 925 / 6 680 + - 612 386 - 381.57 ^ ^ 923.4 202 * - 680 * 709 307 572.45,/ - 925 / 6 680 + - 612 386 - 381.57 ^ ^ 923.4 202 * - 680 * 709 307 572.45,925 6 680 / - 612 386 - 381.57 923.4 202 680 709 307 * - 572.45 * ^ ^ - + /,925 6 680 / - 612 386 - 381.57 923.4 202 680 709 307 * - 572.45 * ^ ^ - + /,Hard,1.52,1.52,True,True,True,True,True,True
( ( 544 + 64 / 857 / 973 + 148 ) ^ ( 427 / 418 * ( 985 / ( ( ( 530 / 169.51 ) - 717 - 216 ) * 688 / 33.83 - 702 * 427 ) ) ) ),( ( 544 + 64 / 857 / 973 + 148 ) ^ ( 427 / 418 * ( 985 / ( ( ( 530 / 169.51 ) - 717 - 216 ) * 688 / 33.83 - 702 * 427 ) ) ) ),^ + 544 + / 64 / 857 973 148 / 427 * 418 / 985 - * - / 530 169.51 - 717 216 / 688 33.83 * 702 427,^ + 544 + / 64 / 857 973 148 / 427 * 418 / 985 - * - / 530 169.51 - 717 216 / 688 33.83 * 702 427,544 64 857 / 973 / + 148 + 427 418 / 985 530 169.51 / 717 - 216 - 688 * 33.83 / 702 427 * - / * ^,544 64 857 / 973 / + 148 + 427 418 / 985 530 169.51 / 717 - 216 - 688 * 33.83 / 702 427 * - / * ^,Hard,0.98,0.98,True,True,True,True,True,True
( 687 / ( ( 136 - ( 564 * ( 132 * 490.63 ) ) ) / 116.67 - 679 ) * 251 + 458 / 872 ) * ( 381.40 - 152 ) * 671 + ( 254 / 541 ),( 687 / ( ( 136 - ( 564 * ( 132 * 490.63 ) ) ) / 116.67 - 679 ) * 251 + 458 / 872 ) * ( 381.40 - 152 ) * 671 + ( 254 / 541 ),+ * + / 687 * - / - 136 * 564 * 132 490.63 116.67 679 251 / 458 872 * - 381.40 152 671 / 254 541,+ * + / 687 * - / - 136 * 564 * 132 490.63 116.67 679 251 / 458 872 * - 381.40 152 671 / 254 541,687 136 564 132 490.63 * * - 116.67 / 679 - / 251 * 458 872 / + 381.40 152 - * 671 * 254 541 / +,687 136 564 132 490.63 * * - 116.67 / 679 - / 251 * 458 872 / + 381.40 152 - * 671 * 254 541 / +,Hard,-3750.16,-3750.16,True,True,True,True,True,True
( 12 * 908 * 180 * 501 - 454 - ( 243 * 222.37 ) - ( ( 729 - 340.58 ) / 589 ) + ( ( 823.45 ^ 16 ) * 624 - ( 861.44 * 339 ) * 92 ) ),( 12 * 908 * 180 * 501 - 454 - ( 243 * 222.37 ) - ( ( 729 - 340.58 ) / 589 ) + ( ( 823.45 ^ 16 ) * 624 - ( 861.44 * 339 ) * 92 ) ),- * 12 * 908 * 180 501 - 454 - * 243 222.37 + / - 729 340.58 589 - * ^ 823.45 16 624 * * 861.44 339 92,- * 12 * 908 * 180 501 - 454 - * 243 222.37 + / - 729 340.58 589 - * ^ 823.45 16 624 * * 861.44 339 92,12 908 * 180 * 501 * 454 - 243 222.37 * - 729 340.58 - 589 / - 823.45 16 ^ 624 * 861.44 339 * 92 * - +,12 908 * 180 * 501 * 454 - 243 222.37 * - 729 340.58 - 589 / - 823.45 16 ^ 624 * 861.44 339 * 92 * - +,Hard,2.788562172913974e+49,2.788562172913974e+49,True,True,True,True,True,True
( ( ( ( 744 / ( 752.61 / 885.85 - 955 ) / 935.70 ) * 675 - 272 * 796 ) * ( 71.97 * 963.80 ) ) * 820.33 / 432 ),( ( ( ( 744 / ( 752.61 / 885.85 - 955 ) / 935.70 ) * 675 - 272 * 796 ) * ( 71.97 * 963.80 ) ) * 820.33 / 432 ),* * - * / 744 / - / 752.61 885.85 955 935.70 675 * 272 796 * 71.97 963.80 / 820.33 432,* * - * / 744 / - / 752.61 885.85 955 935.70 675 * 272 796 * 71.97 963.80 / 820.33 432,744 752.61 885.85 / 955 - / 935.70 / 675 * 272 796 * - 71.97 963.80 * * 820.33 * 432 /,744 752.61 885.85 / 955 - / 935.70 / 675 * 272 796 * - 71.97 963.80 * * 820.33 * 432 /,Hard,-28518479852.21,-28518479852.21,True,True,True,True,True,True
( ( 427 - ( 890.58 * ( 226 / 16 ) ) / 387 ) - 244.93 * 581.13 - 819 * ( 842 - 367 / 338 + 811 ) ),( ( 427 - ( 890.58 * ( 226 / 16 ) ) / 387 ) - 244.93 * 581.13 - 819 * ( 842 - 367 / 338 + 811 ) ),- - 427 / * 890.58 / 226 16 387 - * 244.93 581.13 * 819 - 842 + / 367 338 811,- - 427 / * 890.58 / 226 16 387 - * 244.93 581.13 * 819 - 842 + / 367 338 811,427 890.58 226 16 / * 387 / - 244.93 581.13 * - 819 842 367 338 / - 811 + * -,427 890.58 226 16 / * 387 / - 244.93 581.13 * - 819 842 367 338 / - 811 + * -,Hard,-1494859.41,-1494859.41,True,True,True,True,True,True
( ( 900.80 + 504 ) ^ ( 881.97 ^ ( 902 / 862 - 52 - 595 * 333 ) ) ) - ( 951 + 54 ) + ( 332 + 2.31 ) + 621.96,( ( 900.80 + 504 ) ^ ( 881.97 ^ ( 902 / 862 - 52 - 595 * 333 ) ) ) - ( 951 + 54 ) + ( 332 + 2.31 ) + 621.96,- ^ + 900.80 504 ^ 881.97 - / 902 862 - 52 * 595 333 + + 951 54 + + 332 2.31 621.96,- ^ + 900.80 504 ^ 881.97 - / 902 862 - 52 * 595 333 + + 951 54 + + 332 2.31 621.96,900.80 504 + 881.97 902 862 / 52 - 595 333 * - ^ ^ 951 54 + - 332 2.31 + + 621.96 +,900.80 504 + 881.97 902 862 / 52 - 595 333 * - ^ ^ 951 54 + - 332 2.31 + + 621.96 +,Hard,-47.73,-47.73,True,True,True,True,True,True
( ( 689 - 259 ) + 411 / ( 135.33 + 68 + 346 ) + ( 151 / 75.88 ) - ( 843 + 140.89 ) / 183.23 * 839.96 - 182 + 136 - 881 / 671.80 ),( ( 689 - 259 ) + 411 / ( 135.33 + 68 + 346 ) + ( 151 / 75.88 ) - ( 843 + 140.89 ) / 183.23 * 839.96 - 182 + 136 - 881 / 671.80 ),+ - 689 259 + / 411 + 135.33 + 68 346 - / 151 75.88 - / + 843 140.89 * 183.23 839.96 + 182 - 136 / 881 671.80,+ - 689 259 + / 411 + 135.33 + 68 346 - / 151 75.88 - / + 843 140.89 * 183.23 839.96 + 182 - 136 / 881 671.80,689 259 - 411 135.33 68 + 346 + / + 151 75.88 / + 843 140.89 + 183.23 / 839.96 * - 182 - 136 + 881 671.80 / -,689 259 - 411 135.33 68 + 346 + / + 151 75.88 / + 843 140.89 + 183.23 / 839.96 * - 182 - 136 + 881 671.80 / -,Hard,-4124.91,-4124.91,True,True,True,True,True,True
( 121.27 * 705.21 + 108 * ( 550 * ( ( ( 734 / 489 - 396 / 133 ) / ( ( 414 * 835 ) - 777 + 22 ) ) + 949 ) ) ) / ( 454.70 - 613 ),( 121.27 * 705.21 + 108 * ( 550 * ( ( ( 734 / 489 - 396 / 133 ) / ( ( 414 * 835 ) - 777 + 22 ) ) + 949 ) ) ) / ( 454.70 - 613 ),/ + * 121.27 705.21 * 108 * 550 + / - / 734 489 / 396 133 - * 414 835 + 777 22 949 - 454.70 613,/ + * 121.27 705.21 * 108 * 550 + / - / 734 489 / 396 133 - * 414 835 + 777 22 949 - 454.70 613,121.27 705.21 * 108 550 734 489 / 396 133 / - 414 835 * 777 - 22 + / 949 + * * + 454.70 613 - /,121.27 705.21 * 108 550 734 489 / 396 133 / - 414 835 * 777 - 22 + / 949 + * * + 454.70 613 - /,Hard,-356640.05,-356640.05,True,True,True,True,True,True
( ( ( 270.6 - 813 * 530 / 812 ) / 501 / 809 + 812.50 * 622.47 ) ^ ( ( 125.92 / 745 / 304.79 ) - 757 + 408.33 / 771.86 * 633.68 ) ),( ( ( 270.6 - 813 * 530 / 812 ) / 501 / 809 + 812.50 * 622.47 ) ^ ( ( 125.92 / 745 / 304.79 ) - 757 + 408.33 / 771.86 * 633.68 ) ),^ + / - 270.6 * 813 / 530 812 / 501 809 * 812.50 622.47 - / 125.92 / 745 304.79 + 757 / 408.33 * 771.86 633.68,^ + / - 270.6 * 813 / 530 812 / 501 809 * 812.50 622.47 - / 125.92 / 745 304.79 + 757 / 408.33 * 771.86 633.68,270.6 813 530 * 812 / - 501 / 809 / 812.50 622.47 * + 125.92 745 / 304.79 / 757 - 408.33 771.86 / 633.68 * + ^,270.6 813 530 * 812 / - 501 / 809 / 812.50 622.47 * + 125.92 745 / 304.79 / 757 - 408.33 771.86 / 633.68 * + ^,Hard,0.0,0.0,True,True,True,True,True,True
( 980.88 - 37 ) ^ ( ( ( 416 / ( 950 * ( 3.46 + 448 ) ) ) / 897.83 * 757 ) - 131 ) + ( ( 263 * 495 ) + 597 ),( 980.88 - 37 ) ^ ( ( ( 416 / ( 950 * ( 3.46 + 448 ) ) ) / 897.83 * 757 ) - 131 ) + ( ( 263 * 495 ) + 597 ),+ ^ - 980.88 37 - / / 416 * 950 + 3.46 448 * 897.83 757 131 + * 263 495 597,+ ^ - 980.88 37 - / / 416 * 950 + 3.46 448 * 897.83 757 131 + * 263 495 597,980.88 37 - 416 950 3.46 448 + * / 897.83 / 757 * 131 - ^ 263 495 * 597 + +,980.88 37 - 416 950 3.46 448 + * / 897.83 / 757 * 131 - ^ 263 495 * 597 + +,Hard,130782.0,130782.0,True,True,True,True,True,True
503 ^ ( ( 824 / ( ( ( 477 * ( 442 + 585 ) ) - ( 382 / 411 ) ) / 800 ) ) / ( ( 207 - 423 ) * 876 ) ) ^ 715 * 355.79,503 ^ ( ( 824 / ( ( ( 477 * ( 442 + 585 ) ) - ( 382 / 411 ) ) / 800 ) ) / ( ( 207 - 423 ) * 876 ) ) ^ 715 * 355.79,* ^ ^ 503 / / 824 / - * 477 + 442 585 / 382 411 800 * - 207 423 876 715 355.79,* ^ ^ 503 / / 824 / - * 477 + 442 585 / 382 411 800 * - 207 423 876 715 355.79,503 824 477 442 585 + * 382 411 / - 800 / / 207 423 - 876 * / 715 ^ ^ 355.79 *,503 824 477 442 585 + * 382 411 / - 800 / / 207 423 - 876 * / 715 ^ ^ 355.79 *,Hard,355.79,355.79,True,True,True,True,True,True
( ( 530 / ( 394 + 939 ) + ( 8 + 453 ) ) + ( ( 900 * 35 - 438.66 / 628 ) + ( 421 / 425 ) + 686 * 385 ) ),( ( 530 / ( 394 + 939 ) + ( 8 + 453 ) ) + ( ( 900 * 35 - 438.66 / 628 ) + ( 421 / 425 ) + 686 * 385 ) ),+ + / 530 + 394 939 + 8 453 + - * 900 35 / 438.66 628 + / 421 425 * 686 385,+ + / 530 + 394 939 + 8 453 + - * 900 35 / 438.66 628 + / 421 425 * 686 385,530 394 939 + / 8 453 + + 900 35 * 438.66 628 / - 421 425 / + 686 385 * + +,530 394 939 + / 8 453 + + 900 35 * 438.66 628 / - 421 425 / + 686 385 * + +,Hard,296071.69,296071.69,True,True,True,True,True,True
811 * ( 632 / 82 ) - 783.48 - ( ( 875 / ( 759 - 780 ) * 777 ) * ( ( 740 + 740 ) ^ 79 ) ) - 120 - 255.18 * 995.28 - 358,811 * ( 632 / 82 ) / 783.48 - ( ( 875 / ( 759 - 780 ) * 777 ) * ( ( 740 + 740 ) ^ 79 ) ) - 120 - 255.18 * 995.28 - 358,- * 811 / 632 82 - 783.48 - * / 875 * - 759 780 777 ^ + 740 740 79 - 120 - * 255.18 995.28 358,- * 811 / / 632 82 783.48 - * / 875 * - 759 780 777 ^ + 740 740 79 - 120 - * 255.18 995.28 358,811 632 82 / * 783.48 - 875 759 780 - / 777 * 740 740 + 79 ^ * - 120 - 255.18 995.28 * - 358 -,811 632 82 / * 783.48 / 875 759 780 - / 777 * 740 740 + 79 ^ * - 120 - 255.18 995.28 * - 358 -,Hard,9.138718359724149e+254,9.138718359724149e+254,True,True,True,True,True,True
( 921.19 + 59 ) * 694 + ( ( 438 + 805.78 ) / ( 162.39 / 922.97 - 913.9 + 585 ) ) + 144.73 * 314 / 333,( 921.19 + 59 ) * 694 * ( ( 438 + 805.78 ) / ( 162.39 / 922.97 - 913.9 + 585 ) ) + 144.73 * 314 / 333,+ * + 921.19 59 694 + / + 438 805.78 - / 162.39 922.97 + 913.9 585 * 144.73 / 314 333,+ * + 921.19 59 * 694 / + 438 805.78 - / 162.39 922.97 + 913.9 585 * 144.73 / 314 333,921.19 59 + 694 * 438 805.78 + 162.39 922.97 / 913.9 - 585 + / + 144.73 314 * 333 / +,921.19 59 + 694 * 438 805.78 + 162.39 922.97 / 913.9 - 585 + / * 144.73 314 * 333 / +,Hard,680384.55,-2573705.14,False,False,False,False,False,False
