SubTask,Balance,Difficulty,ExampleType,InputMode,ModelFamily,ModelName,Accuracy
infix_traversal,balanced,medium,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,unbalanced,hard,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,unbalanced,medium,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,balanced,hard,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,balanced,easy,FewShot,hierarchy,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,unbalanced,medium,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,balanced,easy,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,25
infix_traversal,unbalanced,hard,FewShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,0
infix_traversal,unbalanced,easy,ZeroShot,edge,meta-llama,Meta-Llama-3.1-8B-Instruct,41.67
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,55.56
infix_traversal,balanced,medium,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,77.78
infix_traversal,balanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,100
infix_traversal,balanced,hard,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,11.11
infix_traversal,balanced,easy,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,100
infix_traversal,unbalanced,easy,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,100
infix_traversal,unbalanced,hard,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,22.22
infix_traversal,balanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,96.3
infix_traversal,unbalanced,medium,ZeroShot,edge,meta-llama,Llama-3.1-405B-Instruct,92.59
infix_traversal,balanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,38.89
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,100
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.1-405B-Instruct,100
infix_traversal,balanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,11.11
infix_traversal,balanced,hard,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,unbalanced,medium,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,14.81
infix_traversal,balanced,medium,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,balanced,easy,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,12.5
infix_traversal,balanced,medium,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,18.52
infix_traversal,unbalanced,hard,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,5.56
infix_traversal,unbalanced,hard,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,balanced,easy,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,20.83
infix_traversal,unbalanced,medium,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,37.04
infix_traversal,balanced,medium,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,18.52
infix_traversal,balanced,hard,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,5.56
infix_traversal,balanced,hard,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,unbalanced,hard,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,balanced,easy,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,29.17
infix_traversal,unbalanced,easy,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,4.17
infix_traversal,unbalanced,hard,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,balanced,easy,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,4.17
infix_traversal,balanced,hard,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,unbalanced,easy,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,91.67
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,48.15
infix_traversal,balanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,58.33
infix_traversal,unbalanced,easy,OneShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,58.33
infix_traversal,unbalanced,easy,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,16.67
infix_traversal,unbalanced,medium,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,25.93
infix_traversal,balanced,medium,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,3.7
infix_traversal,unbalanced,hard,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,5.56
infix_traversal,unbalanced,medium,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,unbalanced,medium,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,14.81
infix_traversal,balanced,hard,FewShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,0
infix_traversal,balanced,medium,FewShot,edge,meta-llama,Llama-3.2-3B-Instruct,3.7
infix_traversal,balanced,easy,ZeroShot,edge,meta-llama,Llama-3.2-3B-Instruct,70.83
infix_traversal,unbalanced,easy,OneShot,edge,meta-llama,Llama-3.2-3B-Instruct,25
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,meta-llama,Llama-3.2-3B-Instruct,75
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,5.56
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,45.83
infix_traversal,unbalanced,hard,ZeroShot,edge,internlm,internlm2_5-7b-chat,5.56
infix_traversal,unbalanced,medium,ZeroShot,edge,internlm,internlm2_5-7b-chat,29.63
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,33.33
infix_traversal,unbalanced,easy,ZeroShot,edge,internlm,internlm2_5-7b-chat,79.17
infix_traversal,balanced,hard,ZeroShot,edge,internlm,internlm2_5-7b-chat,0
infix_traversal,balanced,hard,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,0
infix_traversal,balanced,medium,ZeroShot,edge,internlm,internlm2_5-7b-chat,7.41
infix_traversal,balanced,easy,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,37.5
infix_traversal,balanced,easy,ZeroShot,edge,internlm,internlm2_5-7b-chat,66.67
infix_traversal,balanced,medium,ZeroShot,hierarchy,internlm,internlm2_5-7b-chat,7.41
infix_traversal,unbalanced,easy,FewShot,hierarchy,openai,gpt-3.5-turbo,83.33
infix_traversal,balanced,hard,OneShot,edge,openai,gpt-3.5-turbo,0
infix_traversal,unbalanced,easy,OneShot,hierarchy,openai,gpt-3.5-turbo,75
infix_traversal,balanced,hard,FewShot,edge,openai,gpt-3.5-turbo,0
infix_traversal,balanced,medium,OneShot,hierarchy,openai,gpt-3.5-turbo,33.33
infix_traversal,unbalanced,hard,FewShot,hierarchy,openai,gpt-3.5-turbo,16.67
infix_traversal,balanced,easy,OneShot,hierarchy,openai,gpt-3.5-turbo,83.33
infix_traversal,balanced,medium,ZeroShot,hierarchy,openai,gpt-3.5-turbo,25.93
infix_traversal,unbalanced,easy,ZeroShot,edge,openai,gpt-3.5-turbo,100
infix_traversal,balanced,easy,FewShot,hierarchy,openai,gpt-3.5-turbo,75
infix_traversal,unbalanced,medium,ZeroShot,edge,openai,gpt-3.5-turbo,51.85
infix_traversal,unbalanced,hard,OneShot,hierarchy,openai,gpt-3.5-turbo,5.56
infix_traversal,balanced,medium,FewShot,edge,openai,gpt-3.5-turbo,11.11
infix_traversal,balanced,medium,FewShot,hierarchy,openai,gpt-3.5-turbo,25.93
infix_traversal,balanced,medium,ZeroShot,edge,openai,gpt-3.5-turbo,22.22
infix_traversal,balanced,hard,FewShot,hierarchy,openai,gpt-3.5-turbo,0
infix_traversal,unbalanced,medium,FewShot,hierarchy,openai,gpt-3.5-turbo,59.26
infix_traversal,balanced,easy,ZeroShot,hierarchy,openai,gpt-3.5-turbo,79.17
infix_traversal,unbalanced,medium,FewShot,edge,openai,gpt-3.5-turbo,51.85
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,openai,gpt-3.5-turbo,16.67
infix_traversal,balanced,hard,OneShot,hierarchy,openai,gpt-3.5-turbo,0
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,openai,gpt-3.5-turbo,44.44
infix_traversal,unbalanced,hard,ZeroShot,edge,openai,gpt-3.5-turbo,16.67
infix_traversal,balanced,easy,ZeroShot,edge,openai,gpt-3.5-turbo,95.83
infix_traversal,unbalanced,easy,FewShot,edge,openai,gpt-3.5-turbo,91.67
infix_traversal,unbalanced,medium,OneShot,hierarchy,openai,gpt-3.5-turbo,51.85
infix_traversal,balanced,medium,OneShot,edge,openai,gpt-3.5-turbo,25.93
infix_traversal,balanced,hard,ZeroShot,hierarchy,openai,gpt-3.5-turbo,11.11
infix_traversal,balanced,easy,OneShot,edge,openai,gpt-3.5-turbo,83.33
infix_traversal,unbalanced,hard,OneShot,edge,openai,gpt-3.5-turbo,5.56
infix_traversal,unbalanced,hard,FewShot,edge,openai,gpt-3.5-turbo,11.11
infix_traversal,balanced,easy,FewShot,edge,openai,gpt-3.5-turbo,91.67
infix_traversal,balanced,hard,ZeroShot,edge,openai,gpt-3.5-turbo,16.67
infix_traversal,unbalanced,easy,OneShot,edge,openai,gpt-3.5-turbo,91.67
infix_traversal,unbalanced,medium,OneShot,edge,openai,gpt-3.5-turbo,48.15
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,openai,gpt-3.5-turbo,83.33
infix_traversal,balanced,easy,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,54.17
infix_traversal,balanced,medium,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,0
infix_traversal,balanced,hard,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,0
infix_traversal,unbalanced,hard,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,0
infix_traversal,balanced,medium,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,0
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,62.5
infix_traversal,balanced,easy,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,50
infix_traversal,unbalanced,easy,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,75
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,microsoft,Phi-3.5-mini-instruct,11.11
infix_traversal,unbalanced,medium,ZeroShot,edge,microsoft,Phi-3.5-mini-instruct,18.52
infix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,83.33
infix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,18.52
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,0
infix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,91.67
infix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,44.44
infix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-32B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,11.11
infix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,100
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,95.83
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,70.37
infix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-32B-Instruct,48.15
infix_traversal,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,14.81
infix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,14.81
infix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,16.67
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,37.5
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,3.7
infix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,20.83
infix_traversal,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,14.81
infix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,medium,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,25
infix_traversal,balanced,hard,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,25
infix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,20.83
infix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,37.5
infix_traversal,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,16.67
infix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,37.5
infix_traversal,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,14.81
infix_traversal,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,easy,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,37.5
infix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,14.81
infix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-3B-Instruct,37.5
infix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-3B-Instruct,33.33
infix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-3B-Instruct,14.81
infix_traversal,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-3B-Instruct,0
infix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,41.67
infix_traversal,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,3.7
infix_traversal,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,58.33
infix_traversal,balanced,easy,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,54.17
infix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,25
infix_traversal,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,37.5
infix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,41.67
infix_traversal,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,37.5
infix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,3.7
infix_traversal,balanced,medium,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,33.33
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,54.17
infix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-1.5B-Instruct,20.83
infix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,20.83
infix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,14.81
infix_traversal,balanced,hard,FewShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,0
infix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,16.67
infix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-1.5B-Instruct,7.41
infix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,14.81
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-1.5B-Instruct,11.11
infix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,33.33
infix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,91.67
infix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,100
infix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,0
infix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,14.81
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,16.67
infix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,0
infix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,25.93
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,91.67
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,48.15
infix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-72B-Instruct,11.11
infix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-72B-Instruct,83.33
infix_traversal,balanced,medium,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,18.52
infix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,29.63
infix_traversal,unbalanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,5.56
infix_traversal,balanced,medium,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,11.11
infix_traversal,unbalanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,37.04
infix_traversal,unbalanced,hard,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,unbalanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,66.67
infix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,70.83
infix_traversal,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,easy,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,75
infix_traversal,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,29.63
infix_traversal,balanced,easy,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,62.5
infix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,7.41
infix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,79.17
infix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,62.5
infix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,18.52
infix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,easy,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,75
infix_traversal,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,54.17
infix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,50
infix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-7B-Instruct,25.93
infix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-7B-Instruct,54.17
infix_traversal,unbalanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,48.15
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,54.17
infix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,7.41
infix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,22.22
infix_traversal,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,18.52
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,5.56
infix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-7B-Instruct,50
infix_traversal,balanced,hard,FewShot,edge,Qwen,Qwen2.5-7B-Instruct,0
infix_traversal,balanced,medium,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,medium,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,easy,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,8.33
infix_traversal,unbalanced,medium,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,medium,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,easy,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,medium,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,easy,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,4.17
infix_traversal,balanced,hard,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,easy,FewShot,edge,Qwen,Qwen2.5-0.5B-Instruct,12.5
infix_traversal,unbalanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,hard,ZeroShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,medium,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,hard,FewShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,hard,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,medium,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,unbalanced,hard,ZeroShot,edge,Qwen,Qwen2.5-0.5B-Instruct,0
infix_traversal,balanced,easy,OneShot,edge,Qwen,Qwen2.5-0.5B-Instruct,4.17
infix_traversal,balanced,easy,OneShot,hierarchy,Qwen,Qwen2.5-0.5B-Instruct,0
