SubTask,ExampleType,Format,Length,ModelFamily,ModelName,Symbol,Value,Accuracy
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,easy,7.69
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,medium,23.08
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,medium,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,medium,15.38
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,medium,30.77
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,medium,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,easy,15.38
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,medium,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,medium,easy,7.69
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,hard,15.38
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,easy,15.38
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.1-405B-Instruct,easy,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.1-405B-Instruct,easy,hard,38.46
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,medium,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,easy,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.1-405B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.1-405B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.1-405B-Instruct,hard,hard,7.69
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,7.69
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,6.45
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,7.69
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,12.9
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,3.23
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,FewShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,7.69
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,3.23
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,3.23
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,7.69
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,easy,3.23
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,25.81
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,19.35
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,9.68
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,7.69
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,9.68
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,15.38
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,51.61
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,easy,38.46
calculate,FewShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,7.69
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,7.69
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,23.08
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,15.38
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,7.69
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,7.69
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,7.69
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,6.45
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,15.38
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,15.38
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,38.46
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,7.69
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,medium,3.23
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,9.68
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,46.15
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,9.68
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,15.38
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,51.61
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,22.58
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,46.15
calculate,FewShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,7.69
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,53.85
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,medium,15.38
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,FewShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,7.69
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,3.23
calculate,FewShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,ZeroShot,format_prefix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,easy,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,OneShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,easy,45.16
calculate,FewShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,hard,3.23
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,easy,0
calculate,FewShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_postfix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,ZeroShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,OneShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,FewShot,format_infix,medium,meta-llama,Llama-3.2-3B-Instruct,medium,easy,7.69
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,OneShot,format_infix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,easy,38.46
calculate,ZeroShot,format_postfix,hard,meta-llama,Llama-3.2-3B-Instruct,easy,medium,0
calculate,ZeroShot,format_prefix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,hard,0
calculate,ZeroShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,hard,hard,0
calculate,ZeroShot,format_prefix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,medium,0
calculate,FewShot,format_infix,hard,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
calculate,ZeroShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,hard,medium,0
calculate,OneShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,easy,easy,0
calculate,FewShot,format_postfix,easy,meta-llama,Llama-3.2-3B-Instruct,medium,hard,0
